Realization of event times (column 1) and marks (column 2) generated via the time-scaling algorithm
3059.2	1
3060.9	1
3066.65	1
3081.65	1
3083.45	1
3083.55	1
3086.35	1
3096.6	1
3105.4	1
3108.3	1
3114.5	1
3128	1
3158.15	1
3167.5	1
3173	1
3177.95	1
3204.45	1
3223.8	1
3238.95	1
3276.1	1
3336.5	1
3345.65	1
3359.65	1
3395.55	1
3428.75	1
3438.9	1
3480.8	1
3531.1	1
3535.3	1
3578.2	1
3589.15	1
3614.5	1
3629.8	1
3664.65	1
3674.15	1
3745.4	1
3790.45	1
3807.85	1
3909.3	1
4026.1	1
4042.4	1
4050.15	1
4163.4	1
4170.65	1
4175	1
4182.5	1
4201.65	1
4246.4	1
4248.55	1
4270.9	1
4273.3	1
4287.65	1
4288.1	1
4291.5	1
4300.05	1
4311.25	1
4316.05	1
4352.6	1
4358.9	1
4364.5	1
4364.9	1
4373.5	1
4419.35	1
4435	1
4443.5	1
4458.45	1
4481.1	1
4486.5	1
4516.2	1
4523.35	1
4574.5	1
4582.75	1
4611.5	1
4684.8	1
4758	1
4834.7	1
4857.6	1
4865.75	1
4906.85	1
5262.95	1
5426.05	1
5564.7	1
5570.95	1
5573.7	1
5598.3	1
5635.8	1
5734.65	1
5740.7	1
5741.1	1
5742.9	1
5759.5	1
5769.45	1
5769.6	1
5770.95	1
5780.7	1
5784.75	1
5787.3	1
5793.85	1
5803.35	1
5804	1
5808.95	1
5816.3	1
5841.75	1
5866.7	1
5879.75	1
5915.4	1
5963	1
5972.25	1
5976.3	1
5995.9	1
6021.2	1
6059.8	1
6076.45	1
6076.55	1
6119.45	1
6202.95	1
6310.15	1
6363	1
6411.4	1
6415.65	1
6431.45	1
6528.75	1
6563.3	1
6605.85	1
6618.35	1
6624.4	1
6664.25	1
6697.35	1
6761.15	1
6769.05	1
6798.25	1
6826.3	1
6863.3	1
6877.8	1
6931	1
6934.2	1
6978.55	1
7033.85	1
7040.7	1
7132.5	1
7158.65	1
7187.95	1
7219.25	1
7260.55	1
7335.15	1
10000.05	1
